"","nombre_autor","kingdom","id"
"579","Quercus chrysolepis Liebm.","Plantae",27080413
"580","Quercus chrysolepis Liebm.","Plantae",28304280
"581","Quercus chrysolepis Liebm.","Plantae",28304281
"582","Quercus chrysolepis Liebm.","Plantae",28304282
"583","Quercus chrysolepis Liebm.","Plantae",28304283
"584","Quercus chrysolepis Liebm.","Plantae",28304284
"585","Quercus chrysolepis Liebm.","Plantae",28304291
"586","Quercus chrysolepis Liebm.","Plantae",28304292
"587","Quercus chrysolepis Liebm.","Plantae",28304293
"588","Quercus chrysolepis Liebm.","Plantae",28304309
"589","Quercus chrysolepis Liebm.","Plantae",28304310
"590","Quercus chrysolepis Liebm.","Plantae",28304311
"591","Quercus chrysolepis Liebm.","Plantae",28304312
"592","Quercus chrysolepis Liebm.","Plantae",28304313
"593","Quercus chrysolepis Liebm.","Plantae",28304314
"594","Quercus chrysolepis Liebm.","Plantae",28304315
"595","Quercus chrysolepis Liebm.","Plantae",28304316
"596","Quercus chrysolepis Liebm.","Plantae",28304317
"597","Quercus chrysolepis Liebm.","Plantae",28304318
"598","Quercus chrysolepis Liebm.","Plantae",28304319
"599","Quercus chrysolepis Liebm.","Plantae",28304320
"600","Quercus chrysolepis Liebm.","Plantae",28304321
"601","Quercus chrysolepis Liebm.","Plantae",28583001
"602","Quercus chrysolepis Liebm.","Plantae",28629752
"603","Quercus chrysolepis Liebm.","Plantae",28629753
"604","Quercus chrysolepis Liebm.","Plantae",28658506
"605","Quercus chrysolepis Liebm.","Plantae",28658507
"606","Quercus chrysolepis Liebm.","Plantae",28658510
"607","Quercus chrysolepis Liebm.","Plantae",28736942
"608","Quercus chrysolepis Liebm.","Plantae",28740849
"609","Quercus chrysolepis Liebm.","Plantae",28789433
"610","Quercus chrysolepis Liebm.","Plantae",28789740
"611","Quercus chrysolepis Liebm.","Plantae",28801071
"612","Quercus chrysolepis Liebm.","Plantae",28801571
"613","Quercus chrysolepis Liebm.","Plantae",28801572
"614","Quercus chrysolepis Liebm.","Plantae",28801788
"615","Quercus chrysolepis Liebm.","Plantae",28801901
"616","Quercus chrysolepis Liebm.","Plantae",28808892
"617","Quercus chrysolepis Liebm.","Plantae",28808893
"618","Quercus chrysolepis Liebm.","Plantae",28809425
"619","Quercus chrysolepis Liebm.","Plantae",28809541
"620","Quercus chrysolepis Liebm.","Plantae",28813823
"621","Quercus chrysolepis Liebm.","Plantae",28818915
"622","Quercus chrysolepis Liebm.","Plantae",28819094
"623","Quercus chrysolepis Liebm.","Plantae",28826909
"624","Quercus chrysolepis Liebm.","Plantae",28826913
"625","Quercus chrysolepis Liebm.","Plantae",28826914
"626","Quercus chrysolepis Liebm.","Plantae",28829932
"627","Quercus chrysolepis Liebm.","Plantae",28830063
"628","Quercus chrysolepis Liebm.","Plantae",28833300
"629","Quercus chrysolepis Liebm.","Plantae",29106028
"630","Quercus chrysolepis Liebm.","Plantae",31064268
"631","Quercus chrysolepis Liebm.","Plantae",31064361
"632","Quercus chrysolepis Liebm.","Plantae",31064676
"633","Quercus chrysolepis Liebm.","Plantae",31973757
"634","Quercus chrysolepis Liebm.","Plantae",31973765
"635","Quercus chrysolepis Liebm.","Plantae",31973802
"636","Quercus chrysolepis Liebm.","Plantae",31973805
"637","Quercus dumosa Nutt.","Plantae",280568
"638","Quercus dumosa Nutt.","Plantae",280590
"639","Quercus dumosa Nutt.","Plantae",974695
"640","Quercus dumosa Nutt.","Plantae",1849293
"641","Quercus dumosa Nutt.","Plantae",1849294
"642","Quercus dumosa Nutt.","Plantae",1849295
"643","Quercus dumosa Nutt.","Plantae",1849296
"644","Quercus dumosa Nutt.","Plantae",1853247
"645","Quercus dumosa Nutt.","Plantae",4540579
"646","Quercus dumosa Nutt.","Plantae",8000387
"647","Quercus dumosa Nutt.","Plantae",8094034
"648","Quercus dumosa Nutt.","Plantae",8096771
"649","Quercus dumosa Nutt.","Plantae",8105825
"650","Quercus dumosa Nutt.","Plantae",14903721
"651","Quercus dumosa Nutt.","Plantae",15085397
"652","Quercus dumosa Nutt.","Plantae",18527361
"653","Quercus dumosa Nutt.","Plantae",18604796
"654","Quercus dumosa Nutt.","Plantae",18609985
"655","Quercus dumosa Nutt.","Plantae",18632977
"656","Quercus dumosa Nutt.","Plantae",18704621
"657","Quercus dumosa Nutt.","Plantae",18767616
"658","Quercus dumosa Nutt.","Plantae",19185902
"659","Quercus dumosa Nutt.","Plantae",19186309
"660","Quercus dumosa Nutt.","Plantae",26828432
"661","Quercus dumosa Nutt.","Plantae",28288721
"662","Quercus dumosa Nutt.","Plantae",28705056
"663","Quercus dumosa Nutt.","Plantae",28727059
"664","Quercus dumosa Nutt.","Plantae",28760296
"665","Quercus dumosa Nutt.","Plantae",28795409
"666","Quercus dumosa Nutt.","Plantae",28797381
"667","Quercus dumosa Nutt.","Plantae",28798361
"668","Quercus dumosa Nutt.","Plantae",28800432
"669","Quercus dumosa Nutt.","Plantae",29602524
"670","Quercus dumosa Nutt.","Plantae",29602525
"671","Quercus dumosa Nutt.","Plantae",29602526
"672","Quercus dumosa Nutt.","Plantae",30166288
"673","Quercus dumosa Nutt.","Plantae",31251932
"674","Quercus dumosa Nutt.","Plantae",31251954
"675","Quercus dumosa Nutt.","Plantae",31973755
"676","Quercus emoryi Torr.","Plantae",276045
"677","Quercus emoryi Torr.","Plantae",276305
"678","Quercus emoryi Torr.","Plantae",276422
"679","Quercus emoryi Torr.","Plantae",279275
"680","Quercus emoryi Torr.","Plantae",279276
"681","Quercus emoryi Torr.","Plantae",279282
"682","Quercus emoryi Torr.","Plantae",280292
"683","Quercus emoryi Torr.","Plantae",280293
"684","Quercus emoryi Torr.","Plantae",281105
"685","Quercus emoryi Torr.","Plantae",283627
"686","Quercus emoryi Torr.","Plantae",284169
"687","Quercus emoryi Torr.","Plantae",284494
"688","Quercus emoryi Torr.","Plantae",287527
"689","Quercus emoryi Torr.","Plantae",287711
"690","Quercus emoryi Torr.","Plantae",287735
"691","Quercus emoryi Torr.","Plantae",392565
"692","Quercus emoryi Torr.","Plantae",392566
"693","Quercus emoryi Torr.","Plantae",392567
"694","Quercus emoryi Torr.","Plantae",392568
"695","Quercus emoryi Torr.","Plantae",392569
"696","Quercus emoryi Torr.","Plantae",392571
"697","Quercus emoryi Torr.","Plantae",392572
"698","Quercus emoryi Torr.","Plantae",974745
"699","Quercus emoryi Torr.","Plantae",974746
"700","Quercus emoryi Torr.","Plantae",974747
"701","Quercus emoryi Torr.","Plantae",974748
"702","Quercus emoryi Torr.","Plantae",974749
"703","Quercus emoryi Torr.","Plantae",974750
"704","Quercus emoryi Torr.","Plantae",974751
"705","Quercus emoryi Torr.","Plantae",974752
"706","Quercus emoryi Torr.","Plantae",974753
"707","Quercus emoryi Torr.","Plantae",974754
"708","Quercus emoryi Torr.","Plantae",974755
"709","Quercus emoryi Torr.","Plantae",974756
"710","Quercus emoryi Torr.","Plantae",974757
"711","Quercus emoryi Torr.","Plantae",974758
"712","Quercus emoryi Torr.","Plantae",974759
"713","Quercus emoryi Torr.","Plantae",974760
"714","Quercus emoryi Torr.","Plantae",974761
"715","Quercus emoryi Torr.","Plantae",974762
"716","Quercus emoryi Torr.","Plantae",974763
"717","Quercus emoryi Torr.","Plantae",974764
"718","Quercus emoryi Torr.","Plantae",974765
"719","Quercus emoryi Torr.","Plantae",974766
"720","Quercus emoryi Torr.","Plantae",974767
"721","Quercus emoryi Torr.","Plantae",974768
"722","Quercus emoryi Torr.","Plantae",974769
"723","Quercus emoryi Torr.","Plantae",974770
"724","Quercus emoryi Torr.","Plantae",974771
"725","Quercus emoryi Torr.","Plantae",974772
"726","Quercus emoryi Torr.","Plantae",974773
"727","Quercus emoryi Torr.","Plantae",974774
"728","Quercus emoryi Torr.","Plantae",974775
"729","Quercus emoryi Torr.","Plantae",974776
"730","Quercus emoryi Torr.","Plantae",974777
"731","Quercus emoryi Torr.","Plantae",974778
"732","Quercus emoryi Torr.","Plantae",974779
"733","Quercus emoryi Torr.","Plantae",974780
"734","Quercus emoryi Torr.","Plantae",974781
"735","Quercus emoryi Torr.","Plantae",974782
"736","Quercus emoryi Torr.","Plantae",974783
"737","Quercus emoryi Torr.","Plantae",1000016
"738","Quercus emoryi Torr.","Plantae",1000367
"739","Quercus emoryi Torr.","Plantae",1000770
"740","Quercus emoryi Torr.","Plantae",1002082
"741","Quercus emoryi Torr.","Plantae",1005294
"742","Quercus emoryi Torr.","Plantae",1005382
"743","Quercus emoryi Torr.","Plantae",1005545
"744","Quercus emoryi Torr.","Plantae",1005902
"745","Quercus emoryi Torr.","Plantae",1006177
"746","Quercus emoryi Torr.","Plantae",1006230
"747","Quercus emoryi Torr.","Plantae",1006341
"748","Quercus emoryi Torr.","Plantae",1006345
"749","Quercus emoryi Torr.","Plantae",1006350
"750","Quercus emoryi Torr.","Plantae",1006358
"751","Quercus emoryi Torr.","Plantae",1006370
"752","Quercus emoryi Torr.","Plantae",1006385
"753","Quercus emoryi Torr.","Plantae",1006391
"754","Quercus emoryi Torr.","Plantae",1006400
"755","Quercus emoryi Torr.","Plantae",1006468
"756","Quercus emoryi Torr.","Plantae",1006710
"757","Quercus emoryi Torr.","Plantae",1006863
"758","Quercus emoryi Torr.","Plantae",1007034
"759","Quercus emoryi Torr.","Plantae",1107205
"760","Quercus emoryi Torr.","Plantae",1107417
"761","Quercus emoryi Torr.","Plantae",1107850
"762","Quercus emoryi Torr.","Plantae",1107915
"763","Quercus emoryi Torr.","Plantae",1126916
"764","Quercus emoryi Torr.","Plantae",1126998
"765","Quercus emoryi Torr.","Plantae",1127076
"766","Quercus emoryi Torr.","Plantae",1127135
"767","Quercus emoryi Torr.","Plantae",1849310
"768","Quercus emoryi Torr.","Plantae",1849311
"769","Quercus emoryi Torr.","Plantae",1849312
"770","Quercus emoryi Torr.","Plantae",1875656
"771","Quercus emoryi Torr.","Plantae",1875725
"772","Quercus emoryi Torr.","Plantae",1878988
"773","Quercus emoryi Torr.","Plantae",1879050
"774","Quercus emoryi Torr.","Plantae",1906366
"775","Quercus emoryi Torr.","Plantae",1906665
"776","Quercus emoryi Torr.","Plantae",1907673
"777","Quercus emoryi Torr.","Plantae",1959421
"778","Quercus emoryi Torr.","Plantae",1960065
"779","Quercus emoryi Torr.","Plantae",1964394
"780","Quercus emoryi Torr.","Plantae",1964395
"781","Quercus emoryi Torr.","Plantae",1964396
"782","Quercus emoryi Torr.","Plantae",1964397
"783","Quercus emoryi Torr.","Plantae",1964398
"784","Quercus emoryi Torr.","Plantae",1964399
"785","Quercus emoryi Torr.","Plantae",2034747
"786","Quercus emoryi Torr.","Plantae",2067078
"787","Quercus emoryi Torr.","Plantae",2140589
"788","Quercus emoryi Torr.","Plantae",2141775
"789","Quercus emoryi Torr.","Plantae",2164424
"790","Quercus emoryi Torr.","Plantae",2474327
"791","Quercus emoryi Torr.","Plantae",2474329
"792","Quercus emoryi Torr.","Plantae",2474536
"793","Quercus emoryi Torr.","Plantae",2474537
"794","Quercus emoryi Torr.","Plantae",2474573
"795","Quercus emoryi Torr.","Plantae",2474574
"796","Quercus emoryi Torr.","Plantae",2474587
"797","Quercus emoryi Torr.","Plantae",2474597
"798","Quercus emoryi Torr.","Plantae",2474644
"799","Quercus emoryi Torr.","Plantae",2474648
"800","Quercus emoryi Torr.","Plantae",2474670
"801","Quercus emoryi Torr.","Plantae",2474671
"802","Quercus emoryi Torr.","Plantae",2474672
"803","Quercus emoryi Torr.","Plantae",2474701
"804","Quercus emoryi Torr.","Plantae",2474711
"805","Quercus emoryi Torr.","Plantae",2474722
"806","Quercus emoryi Torr.","Plantae",2474752
"807","Quercus emoryi Torr.","Plantae",2474753
"808","Quercus emoryi Torr.","Plantae",2474754
"809","Quercus emoryi Torr.","Plantae",2474784
"810","Quercus emoryi Torr.","Plantae",2474785
"811","Quercus emoryi Torr.","Plantae",2474786
"812","Quercus emoryi Torr.","Plantae",2474795
"813","Quercus emoryi Torr.","Plantae",2492142
"814","Quercus emoryi Torr.","Plantae",2492951
"815","Quercus emoryi Torr.","Plantae",2493151
"816","Quercus emoryi Torr.","Plantae",2493348
"817","Quercus emoryi Torr.","Plantae",2493654
"818","Quercus emoryi Torr.","Plantae",2493690
"819","Quercus emoryi Torr.","Plantae",2493691
"820","Quercus emoryi Torr.","Plantae",2493790
"821","Quercus emoryi Torr.","Plantae",2493791
"822","Quercus emoryi Torr.","Plantae",2493792
"823","Quercus emoryi Torr.","Plantae",2493819
"824","Quercus emoryi Torr.","Plantae",2496849
"825","Quercus emoryi Torr.","Plantae",2496874
"826","Quercus emoryi Torr.","Plantae",2496875
"827","Quercus emoryi Torr.","Plantae",2501147
"828","Quercus emoryi Torr.","Plantae",2501148
"829","Quercus emoryi Torr.","Plantae",2501150
"830","Quercus emoryi Torr.","Plantae",2501250
"831","Quercus emoryi Torr.","Plantae",2502590
"832","Quercus emoryi Torr.","Plantae",2502817
"833","Quercus emoryi Torr.","Plantae",2503388
"834","Quercus emoryi Torr.","Plantae",2508888
"835","Quercus emoryi Torr.","Plantae",2789745
"836","Quercus emoryi Torr.","Plantae",2789818
"837","Quercus emoryi Torr.","Plantae",3003135
"838","Quercus emoryi Torr.","Plantae",3035404
"839","Quercus emoryi Torr.","Plantae",3073335
"840","Quercus emoryi Torr.","Plantae",3073336
"841","Quercus emoryi Torr.","Plantae",3073433
"842","Quercus emoryi Torr.","Plantae",3073532
"843","Quercus emoryi Torr.","Plantae",3073533
"844","Quercus emoryi Torr.","Plantae",3073534
"845","Quercus emoryi Torr.","Plantae",3073535
"846","Quercus emoryi Torr.","Plantae",3073591
"847","Quercus emoryi Torr.","Plantae",3073592
"848","Quercus emoryi Torr.","Plantae",3073593
"849","Quercus emoryi Torr.","Plantae",3073594
"850","Quercus emoryi Torr.","Plantae",3073595
"851","Quercus emoryi Torr.","Plantae",3073596
"852","Quercus emoryi Torr.","Plantae",3073597
"853","Quercus emoryi Torr.","Plantae",3073629
"854","Quercus emoryi Torr.","Plantae",3073630
"855","Quercus emoryi Torr.","Plantae",3073631
"856","Quercus emoryi Torr.","Plantae",3073632
"857","Quercus emoryi Torr.","Plantae",3073633
"858","Quercus emoryi Torr.","Plantae",3073650
"859","Quercus emoryi Torr.","Plantae",3073693
"860","Quercus emoryi Torr.","Plantae",3073694
"861","Quercus emoryi Torr.","Plantae",3073695
"862","Quercus emoryi Torr.","Plantae",3073696
"863","Quercus emoryi Torr.","Plantae",3073697
"864","Quercus emoryi Torr.","Plantae",3073698
"865","Quercus emoryi Torr.","Plantae",3073699
"866","Quercus emoryi Torr.","Plantae",3073700
"867","Quercus emoryi Torr.","Plantae",3073701
"868","Quercus emoryi Torr.","Plantae",3073728
"869","Quercus emoryi Torr.","Plantae",3073729
"870","Quercus emoryi Torr.","Plantae",3073730
"871","Quercus emoryi Torr.","Plantae",3073731
"872","Quercus emoryi Torr.","Plantae",3073790
"873","Quercus emoryi Torr.","Plantae",3073791
"874","Quercus emoryi Torr.","Plantae",3073846
"875","Quercus emoryi Torr.","Plantae",3073847
"876","Quercus emoryi Torr.","Plantae",3073848
"877","Quercus emoryi Torr.","Plantae",3073849
"878","Quercus emoryi Torr.","Plantae",3073850
"879","Quercus emoryi Torr.","Plantae",3073851
"880","Quercus emoryi Torr.","Plantae",3073852
"881","Quercus emoryi Torr.","Plantae",3073912
"882","Quercus emoryi Torr.","Plantae",3073913
"883","Quercus emoryi Torr.","Plantae",3074009
"884","Quercus emoryi Torr.","Plantae",3074010
"885","Quercus emoryi Torr.","Plantae",3074011
"886","Quercus emoryi Torr.","Plantae",3074012
"887","Quercus emoryi Torr.","Plantae",3074013
"888","Quercus emoryi Torr.","Plantae",3074014
"889","Quercus emoryi Torr.","Plantae",3074015
"890","Quercus emoryi Torr.","Plantae",3074016
"891","Quercus emoryi Torr.","Plantae",3074017
"892","Quercus emoryi Torr.","Plantae",3134976
"893","Quercus emoryi Torr.","Plantae",3134990
"894","Quercus emoryi Torr.","Plantae",3135574
"895","Quercus emoryi Torr.","Plantae",3135575
"896","Quercus emoryi Torr.","Plantae",3136163
"897","Quercus emoryi Torr.","Plantae",3136315
"898","Quercus emoryi Torr.","Plantae",3136374
"899","Quercus emoryi Torr.","Plantae",3136832
"900","Quercus emoryi Torr.","Plantae",3137211
"901","Quercus emoryi Torr.","Plantae",3137214
"902","Quercus emoryi Torr.","Plantae",3137217
"903","Quercus emoryi Torr.","Plantae",3137307
"904","Quercus emoryi Torr.","Plantae",3137308
"905","Quercus emoryi Torr.","Plantae",3137310
"906","Quercus emoryi Torr.","Plantae",3137332
"907","Quercus emoryi Torr.","Plantae",3137347
"908","Quercus emoryi Torr.","Plantae",3137419
"909","Quercus emoryi Torr.","Plantae",3137750
"910","Quercus emoryi Torr.","Plantae",3138329
"911","Quercus emoryi Torr.","Plantae",3138902
"912","Quercus emoryi Torr.","Plantae",3139125
"913","Quercus emoryi Torr.","Plantae",3139126
"914","Quercus emoryi Torr.","Plantae",3139133
"915","Quercus emoryi Torr.","Plantae",3139138
"916","Quercus emoryi Torr.","Plantae",3139139
"917","Quercus emoryi Torr.","Plantae",3139141
"918","Quercus emoryi Torr.","Plantae",3139142
"919","Quercus emoryi Torr.","Plantae",3139469
"920","Quercus emoryi Torr.","Plantae",3139762
"921","Quercus emoryi Torr.","Plantae",3140624
"922","Quercus emoryi Torr.","Plantae",3140749
"923","Quercus emoryi Torr.","Plantae",3140922
"924","Quercus emoryi Torr.","Plantae",3142051
"925","Quercus emoryi Torr.","Plantae",3142874
"926","Quercus emoryi Torr.","Plantae",3143597
"927","Quercus emoryi Torr.","Plantae",3143796
"928","Quercus emoryi Torr.","Plantae",3144741
"929","Quercus emoryi Torr.","Plantae",3145059
"930","Quercus emoryi Torr.","Plantae",3147348
"931","Quercus emoryi Torr.","Plantae",3150450
